user_uri,track_uri,timestamp,current_time
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:0tr6XR58KBdDYd8qvHVTs8,1683315785551,2023-05-06 01:13:10.469603
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:5KUNwkaNf8l5A9sXZhiCgI,1683316244037,2023-05-06 01:21:55.725869
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2Rlso2ZNV0PaWwUYeeBYxx,1683316528883,2023-05-06 01:25:34.321796
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4MDpkzAyG2X0dmtOU0ZESX,1683318684231,2023-05-06 02:01:42.126407
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4aHSHm7sDkRWID61giQ3l3,1683320007534,2023-05-06 02:23:40.210734
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4Wgj6jzoI2gYlumXdYAB8U,1683325577781,2023-05-06 06:07:24.495154
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:6PNvv1dmDbOWrAYwEcuKBX,1683390996932,2023-05-07 01:50:15.723308
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:7eqoqGkKwgOaWNNHx90uEZ,1683452902615,2023-05-07 15:56:12.691914
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:1158ckiB5S4cpsdYHDB9IF,1683487866631,2023-05-08 01:07:52.949456
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:1UmmSKPdCtBuJsmbZG9G3u,1683489110483,2023-05-08 01:22:49.496864
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:0w7XPnFp1jA7w7C8t89zJi,1683489656738,2023-05-08 01:32:35.963718
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:34dkZZNQJzEJRqPkywYmEY,1683489877158,2023-05-08 01:34:41.380506
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:4ltqfN12ohaVZdM6C45gMg,1683490118891,2023-05-08 01:38:51.156544
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:14dJexYlvd3t3XAtD1pYW1,1683490284667,2023-05-08 01:41:27.663168
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:7omxuGYsym1n2RlVf86OF9,1683490588631,2023-05-08 01:46:40.154125
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:2UkoyDNn9bJbGl6sH87xXc,1683490732566,2023-05-08 01:49:17.436061
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:1158ckiB5S4cpsdYHDB9IF,1683537277095,2023-05-08 14:47:07.593114
spotify:user:gntab9tp1cc5qipthodlvvsm3,spotify:track:5E30LdtzQTGqRvNd7l6kG5,1683567167859,2023-05-08 23:03:26.468799
